str_min,agree,m,tgt,ex,B,n,n_loss,n_loss100,winrate,avg,total,max_loss,pf,be
0.002,True,30,300,13:44,50,56,47,7,0.161,11.71,656.0,-357.0,1.38,0.714
0.002,True,30,300,13:44,80,56,41,9,0.268,21.91,1227.0,-357.0,1.58,0.554
0.002,True,30,300,13:44,120,56,37,10,0.339,27.66,1549.0,-357.0,1.62,0.446
0.002,True,40,150,13:20,0,53,11,9,0.792,64.85,3437.0,-476.0,2.61,0.0
0.002,True,40,150,13:20,50,53,34,5,0.358,29.89,1584.0,-476.0,2.36,0.547
0.002,True,40,150,13:20,80,53,20,6,0.623,62.06,3289.0,-476.0,3.41,0.245
0.002,True,40,150,13:20,120,53,13,8,0.755,68.55,3633.0,-476.0,3.08,0.075
0.002,True,40,150,13:30,0,53,12,12,0.774,67.98,3603.0,-372.0,2.71,0.0
0.002,True,40,150,13:30,50,53,34,5,0.358,30.96,1641.0,-372.0,2.4,0.547
0.002,True,40,150,13:30,80,53,20,7,0.623,63.51,3366.0,-372.0,3.49,0.245
0.002,True,40,150,13:30,120,53,14,10,0.736,68.79,3646.0,-372.0,2.95,0.075
0.002,True,40,150,13:44,0,53,13,10,0.755,64.53,3420.0,-367.0,2.5,0.0
0.002,True,40,150,13:44,50,53,34,5,0.358,29.42,1559.0,-367.0,2.24,0.547
0.002,True,40,150,13:44,80,53,21,7,0.604,60.43,3203.0,-367.0,3.2,0.245
0.002,True,40,150,13:44,120,53,15,8,0.717,68.28,3619.0,-367.0,2.95,0.075
0.002,True,40,200,13:20,0,53,14,10,0.736,75.36,3994.0,-476.0,2.73,0.0
0.002,True,40,200,13:20,50,53,40,5,0.245,24.23,1284.0,-476.0,2.09,0.66
0.002,True,40,200,13:20,80,53,30,6,0.434,49.81,2640.0,-476.0,2.91,0.434
0.002,True,40,200,13:20,120,53,25,8,0.528,51.58,2734.0,-476.0,2.54,0.302
0.002,True,40,200,13:30,0,53,18,12,0.66,69.13,3664.0,-372.0,2.58,0.0
0.002,True,40,200,13:30,50,53,40,5,0.245,23.26,1233.0,-372.0,2.04,0.66
0.002,True,40,200,13:30,80,53,31,7,0.415,48.26,2558.0,-372.0,2.86,0.453
0.002,True,40,200,13:30,120,53,27,10,0.491,46.34,2456.0,-372.0,2.29,0.321
0.002,True,40,200,13:44,0,53,18,11,0.66,68.58,3635.0,-367.0,2.37,0.0
0.002,True,40,200,13:44,50,53,41,5,0.226,20.92,1109.0,-367.0,1.88,0.679
0.002,True,40,200,13:44,80,53,33,7,0.377,44.4,2353.0,-367.0,2.59,0.472
0.002,True,40,200,13:44,120,53,30,8,0.434,45.64,2419.0,-367.0,2.28,0.358
0.002,True,40,250,13:20,0,53,17,11,0.679,70.51,3737.0,-511.0,2.3,0.0
0.002,True,40,250,13:20,50,53,42,5,0.208,24.94,1322.0,-476.0,2.12,0.698
0.002,True,40,250,13:20,80,53,35,6,0.34,42.98,2278.0,-476.0,2.64,0.528
0.002,True,40,250,13:20,120,53,30,8,0.434,45.7,2422.0,-476.0,2.36,0.396
0.002,True,40,250,13:30,0,53,20,13,0.623,67.64,3585.0,-542.0,2.23,0.0
0.002,True,40,250,13:30,50,53,42,5,0.208,24.53,1300.0,-372.0,2.1,0.698
0.002,True,40,250,13:30,80,53,36,7,0.321,41.98,2225.0,-372.0,2.61,0.547
0.002,True,40,250,13:30,120,53,32,10,0.396,41.0,2173.0,-372.0,2.14,0.415
0.002,True,40,250,13:44,0,53,21,13,0.604,64.89,3439.0,-571.0,2.02,0.0
0.002,True,40,250,13:44,50,53,43,5,0.189,21.6,1145.0,-367.0,1.9,0.717
0.002,True,40,250,13:44,80,53,38,7,0.283,37.53,1989.0,-367.0,2.34,0.566
0.002,True,40,250,13:44,120,53,35,8,0.34,39.83,2111.0,-367.0,2.11,0.453
0.002,True,40,300,13:20,0,53,18,12,0.66,59.66,3162.0,-511.0,2.02,0.0
0.002,True,40,300,13:20,50,53,43,5,0.189,22.57,1196.0,-476.0,2.01,0.717
0.002,True,40,300,13:20,80,53,36,6,0.321,38.17,2023.0,-476.0,2.45,0.547
0.002,True,40,300,13:20,120,53,31,8,0.415,38.4,2035.0,-476.0,2.14,0.415
0.002,True,40,300,13:30,0,53,22,15,0.585,55.02,2916.0,-542.0,1.89,0.0
0.002,True,40,300,13:30,50,53,43,5,0.189,19.68,1043.0,-372.0,1.88,0.717
0.002,True,40,300,13:30,80,53,37,7,0.302,38.23,2026.0,-372.0,2.46,0.566
0.002,True,40,300,13:30,120,53,33,10,0.377,34.62,1835.0,-372.0,1.96,0.434
0.002,True,40,300,13:44,0,53,23,15,0.566,51.94,2753.0,-571.0,1.72,0.0
0.002,True,40,300,13:44,50,53,44,5,0.17,17.02,902.0,-367.0,1.71,0.736
0.002,True,40,300,13:44,80,53,39,7,0.264,34.04,1804.0,-367.0,2.21,0.585
0.002,True,40,300,13:44,120,53,36,8,0.321,33.19,1759.0,-367.0,1.93,0.472
0.002,True,50,150,13:20,0,51,12,10,0.765,55.94,2853.0,-486.0,2.3,0.0
0.002,True,50,150,13:20,50,51,33,6,0.353,23.96,1222.0,-486.0,1.94,0.51
0.002,True,50,150,13:20,80,51,26,6,0.49,41.33,2108.0,-486.0,2.64,0.373
0.002,True,50,150,13:20,120,51,16,8,0.686,56.57,2885.0,-486.0,2.71,0.137
0.002,True,50,150,13:30,0,51,16,11,0.686,53.84,2746.0,-382.0,2.26,0.0
0.002,True,50,150,13:30,50,51,34,6,0.333,23.2,1183.0,-382.0,1.91,0.529
0.002,True,50,150,13:30,80,51,28,6,0.451,40.84,2083.0,-382.0,2.62,0.412
0.002,True,50,150,13:30,120,51,20,9,0.608,51.43,2623.0,-382.0,2.43,0.176
0.002,True,50,150,13:44,0,51,15,10,0.706,47.8,2438.0,-377.0,1.92,0.0
0.002,True,50,150,13:44,50,51,34,6,0.333,20.0,1020.0,-377.0,1.72,0.529
0.002,True,50,150,13:44,80,51,28,6,0.451,37.65,1920.0,-377.0,2.38,0.412
0.002,True,50,150,13:44,120,51,20,7,0.608,50.9,2596.0,-377.0,2.42,0.196
0.002,True,50,200,13:20,0,51,15,11,0.706,60.69,3095.0,-521.0,2.1,0.0
0.002,True,50,200,13:20,50,51,39,6,0.235,15.69,800.0,-486.0,1.61,0.627
0.002,True,50,200,13:20,80,51,33,6,0.353,34.04,1736.0,-486.0,2.34,0.51
0.002,True,50,200,13:20,120,51,25,8,0.51,48.29,2463.0,-486.0,2.45,0.314
0.002,True,50,200,13:30,0,51,20,13,0.608,54.69,2789.0,-552.0,1.96,0.0
0.002,True,50,200,13:30,50,51,40,6,0.216,15.35,783.0,-382.0,1.6,0.647
0.002,True,50,200,13:30,80,51,35,6,0.314,33.94,1731.0,-382.0,2.34,0.549
0.002,True,50,200,13:30,120,51,29,9,0.431,43.55,2221.0,-382.0,2.2,0.353
0.002,True,50,200,13:44,0,51,18,11,0.647,51.59,2631.0,-581.0,1.81,0.0
0.002,True,50,200,13:44,50,51,40,6,0.216,12.16,620.0,-377.0,1.44,0.647
0.002,True,50,200,13:44,80,51,35,6,0.314,31.76,1620.0,-377.0,2.15,0.549
0.002,True,50,200,13:44,120,51,29,7,0.431,44.04,2246.0,-377.0,2.22,0.373
0.002,True,50,250,13:20,0,51,17,11,0.667,65.65,3348.0,-521.0,2.16,0.0
0.002,True,50,250,13:20,50,51,39,6,0.235,22.39,1142.0,-486.0,1.87,0.627
0.002,True,50,250,13:20,80,51,35,6,0.314,34.86,1778.0,-486.0,2.37,0.549
0.002,True,50,250,13:20,120,51,29,8,0.431,44.22,2255.0,-486.0,2.32,0.392
0.002,True,50,250,13:30,0,51,21,13,0.588,61.88,3156.0,-552.0,2.07,0.0
0.002,True,50,250,13:30,50,51,40,6,0.216,20.45,1043.0,-382.0,1.8,0.647
0.002,True,50,250,13:30,80,51,37,6,0.275,33.16,1691.0,-382.0,2.3,0.588
0.002,True,50,250,13:30,120,51,33,9,0.353,37.86,1931.0,-382.0,2.04,0.431
0.002,True,50,250,13:44,0,51,20,12,0.608,58.8,2999.0,-581.0,1.88,0.0
0.002,True,50,250,13:44,50,51,40,6,0.216,17.47,891.0,-377.0,1.63,0.647
0.002,True,50,250,13:44,80,51,37,6,0.275,31.12,1587.0,-377.0,2.12,0.588
0.002,True,50,250,13:44,120,51,33,7,0.353,38.49,1963.0,-377.0,2.06,0.451
0.002,True,50,300,13:20,0,51,18,12,0.647,53.06,2706.0,-521.0,1.87,0.0
0.002,True,50,300,13:20,50,51,40,6,0.216,18.92,965.0,-486.0,1.74,0.647
0.002,True,50,300,13:20,80,51,36,6,0.294,26.33,1343.0,-486.0,2.03,0.569
0.002,True,50,300,13:20,120,51,30,8,0.412,34.86,1778.0,-486.0,2.04,0.412
0.002,True,50,300,13:30,0,51,23,15,0.549,49.37,2518.0,-552.0,1.76,0.0
0.002,True,50,300,13:30,50,51,41,6,0.196,16.53,843.0,-382.0,1.64,0.667
0.002,True,50,300,13:30,80,51,38,6,0.255,28.18,1437.0,-382.0,2.1,0.608
0.002,True,50,300,13:30,120,51,34,9,0.333,31.92,1628.0,-382.0,1.88,0.451
0.002,True,50,300,13:44,0,51,22,14,0.569,43.96,2242.0,-581.0,1.57,0.0
0.002,True,50,300,13:44,50,51,41,6,0.196,12.37,631.0,-377.0,1.44,0.667
0.002,True,50,300,13:44,80,51,38,6,0.255,24.73,1261.0,-377.0,1.89,0.608
0.002,True,50,300,13:44,120,51,34,7,0.333,30.59,1560.0,-377.0,1.84,0.471
0.005,False,10,150,13:20,0,46,14,12,0.696,40.89,1881.0,-446.0,1.72,0.0
0.005,False,10,150,13:20,50,46,31,8,0.326,8.57,394.0,-321.0,1.24,0.5
0.005,False,10,150,13:20,80,46,26,12,0.435,6.93,319.0,-446.0,1.13,0.304
0.005,False,10,150,13:20,120,46,15,12,0.674,39.59,1821.0,-446.0,1.72,0.043
0.005,False,10,150,13:30,0,46,15,11,0.674,35.87,1650.0,-371.0,1.57,0.0
0.005,False,10,150,13:30,50,46,32,8,0.304,3.65,168.0,-371.0,1.09,0.522
0.005,False,10,150,13:30,80,46,26,11,0.435,5.13,236.0,-371.0,1.09,0.304
0.005,False,10,150,13:30,120,46,16,11,0.652,36.04,1658.0,-371.0,1.61,0.065
0.005,False,10,150,13:44,0,46,14,11,0.696,34.7,1596.0,-450.0,1.53,0.0
0.005,False,10,150,13:44,50,46,32,8,0.304,0.74,34.0,-450.0,1.02,0.522
0.005,False,10,150,13:44,80,46,26,11,0.435,1.17,54.0,-450.0,1.02,0.304
0.005,False,10,150,13:44,120,46,16,11,0.652,32.24,1483.0,-450.0,1.5,0.065
0.005,False,10,200,13:20,0,46,17,13,0.63,40.72,1873.0,-446.0,1.62,0.0
0.005,False,10,200,13:20,50,46,32,8,0.304,15.8,727.0,-321.0,1.44,0.522
0.005,False,10,200,13:20,80,46,29,12,0.37,10.91,502.0,-446.0,1.2,0.37
0.005,False,10,200,13:20,120,46,21,12,0.543,39.3,1808.0,-446.0,1.71,0.174
0.005,False,10,200,13:30,0,46,18,12,0.609,38.39,1766.0,-371.0,1.57,0.0
0.005,False,10,200,13:30,50,46,33,8,0.283,7.78,358.0,-371.0,1.19,0.543
0.005,False,10,200,13:30,80,46,29,11,0.37,6.0,276.0,-371.0,1.1,0.37
0.005,False,10,200,13:30,120,46,22,11,0.522,33.41,1537.0,-371.0,1.56,0.196
0.005,False,10,200,13:44,0,46,19,13,0.587,28.17,1296.0,-450.0,1.36,0.0
0.005,False,10,200,13:44,50,46,35,8,0.239,2.91,134.0,-450.0,1.07,0.587
0.005,False,10,200,13:44,80,46,31,11,0.326,1.17,54.0,-450.0,1.02,0.413
0.005,False,10,200,13:44,120,46,24,11,0.478,27.91,1284.0,-450.0,1.43,0.239
0.005,False,10,250,13:20,0,46,18,13,0.609,55.2,2539.0,-446.0,1.84,0.0
0.005,False,10,250,13:20,50,46,33,8,0.283,19.54,899.0,-321.0,1.54,0.543
0.005,False,10,250,13:20,80,46,31,12,0.326,12.48,574.0,-446.0,1.23,0.413
0.005,False,10,250,13:20,120,46,25,12,0.457,35.43,1630.0,-446.0,1.64,0.261
0.005,False,10,250,13:30,0,46,19,12,0.587,50.83,2338.0,-371.0,1.76,0.0
0.005,False,10,250,13:30,50,46,34,8,0.261,9.33,429.0,-371.0,1.22,0.565
0.005,False,10,250,13:30,80,46,31,11,0.326,5.37,247.0,-371.0,1.09,0.413
0.005,False,10,250,13:30,120,46,26,11,0.435,27.35,1258.0,-371.0,1.46,0.283
0.005,False,10,250,13:44,0,46,20,14,0.565,37.83,1740.0,-450.0,1.47,0.0
0.005,False,10,250,13:44,50,46,37,8,0.196,4.0,184.0,-450.0,1.09,0.63
0.005,False,10,250,13:44,80,46,35,11,0.239,-4.26,-196.0,-450.0,0.93,0.5
0.005,False,10,250,13:44,120,46,30,11,0.348,18.13,834.0,-450.0,1.28,0.37
0.005,False,10,300,13:20,0,46,20,14,0.565,32.11,1477.0,-446.0,1.45,0.0
0.005,False,10,300,13:20,50,46,36,8,0.217,4.33,199.0,-321.0,1.12,0.609
0.005,False,10,300,13:20,80,46,34,12,0.261,-4.26,-196.0,-446.0,0.92,0.478
0.005,False,10,300,13:20,120,46,30,12,0.348,7.33,337.0,-446.0,1.13,0.37
0.005,False,10,300,13:30,0,46,22,13,0.522,29.43,1354.0,-371.0,1.4,0.0
0.005,False,10,300,13:30,50,46,37,8,0.196,-6.67,-307.0,-371.0,0.84,0.63
0.005,False,10,300,13:30,80,46,34,11,0.261,-8.46,-389.0,-371.0,0.86,0.478
0.005,False,10,300,13:30,120,46,31,11,0.326,2.7,124.0,-371.0,1.05,0.391
0.005,False,10,300,13:44,0,46,23,16,0.5,13.57,624.0,-450.0,1.15,0.0
0.005,False,10,300,13:44,50,46,40,8,0.13,-11.2,-515.0,-450.0,0.75,0.696
0.005,False,10,300,13:44,80,46,38,11,0.174,-17.28,-795.0,-450.0,0.73,0.565
0.005,False,10,300,13:44,120,46,35,11,0.239,-4.98,-229.0,-450.0,0.92,0.478
0.005,False,20,150,13:20,0,40,8,7,0.8,77.8,3112.0,-456.0,3.32,0.0
0.005,False,20,150,13:20,50,40,21,3,0.475,53.8,2152.0,-155.0,5.46,0.45
0.005,False,20,150,13:20,80,40,15,6,0.625,56.65,2266.0,-456.0,2.8,0.2
0.005,False,20,150,13:20,120,40,9,6,0.775,76.55,3062.0,-456.0,3.46,0.05
0.005,False,20,150,13:30,0,40,9,5,0.775,78.03,3121.0,-352.0,3.23,0.0
0.005,False,20,150,13:30,50,40,22,3,0.45,50.02,2001.0,-234.0,4.02,0.45
0.005,False,20,150,13:30,80,40,15,5,0.625,59.98,2399.0,-352.0,2.94,0.2
0.005,False,20,150,13:30,120,40,10,5,0.75,78.72,3149.0,-352.0,3.57,0.075
0.005,False,20,150,13:44,0,40,8,5,0.8,79.97,3199.0,-347.0,3.3,0.0
0.005,False,20,150,13:44,50,40,22,3,0.45,47.88,1915.0,-318.0,3.56,0.45
0.005,False,20,150,13:44,80,40,15,5,0.625,58.9,2356.0,-347.0,2.75,0.2
0.005,False,20,150,13:44,120,40,10,5,0.75,77.65,3106.0,-347.0,3.33,0.075
0.005,False,20,200,13:20,0,40,12,8,0.7,70.45,2818.0,-456.0,2.56,0.0
0.005,False,20,200,13:20,50,40,26,3,0.35,50.05,2002.0,-155.0,5.07,0.575
0.005,False,20,200,13:20,80,40,21,6,0.475,54.0,2160.0,-456.0,2.7,0.35
0.005,False,20,200,13:20,120,40,17,6,0.575,67.3,2692.0,-456.0,3.14,0.25
0.005,False,20,200,13:30,0,40,13,6,0.675,73.45,2938.0,-352.0,2.78,0.0
0.005,False,20,200,13:30,50,40,27,3,0.325,44.08,1763.0,-234.0,3.62,0.575
0.005,False,20,200,13:30,80,40,21,5,0.475,55.05,2202.0,-352.0,2.77,0.35
0.005,False,20,200,13:30,120,40,18,5,0.55,65.25,2610.0,-352.0,3.1,0.275
0.005,False,20,200,13:44,0,40,14,9,0.65,58.1,2324.0,-347.0,2.06,0.0
0.005,False,20,200,13:44,50,40,28,3,0.3,40.38,1615.0,-318.0,3.12,0.6
0.005,False,20,200,13:44,80,40,23,5,0.425,47.42,1897.0,-347.0,2.39,0.4
0.005,False,20,200,13:44,120,40,21,5,0.475,57.42,2297.0,-347.0,2.69,0.35
0.005,False,20,250,13:20,0,40,13,8,0.675,84.62,3385.0,-456.0,2.84,0.0
0.005,False,20,250,13:20,50,40,28,3,0.3,48.85,1954.0,-155.0,4.94,0.625
0.005,False,20,250,13:20,80,40,25,6,0.375,45.3,1812.0,-456.0,2.42,0.45
0.005,False,20,250,13:20,120,40,21,6,0.475,59.85,2394.0,-456.0,2.89,0.35
0.005,False,20,250,13:30,0,40,14,6,0.65,85.25,3410.0,-352.0,3.02,0.0
0.005,False,20,250,13:30,50,40,30,3,0.25,40.0,1600.0,-234.0,3.36,0.65
0.005,False,20,250,13:30,80,40,26,5,0.35,43.48,1739.0,-352.0,2.38,0.475
0.005,False,20,250,13:30,120,40,23,5,0.425,54.92,2197.0,-352.0,2.76,0.4
0.005,False,20,250,13:44,0,40,15,9,0.625,73.82,2953.0,-347.0,2.35,0.0
0.005,False,20,250,13:44,50,40,31,3,0.225,36.62,1465.0,-318.0,2.91,0.675
0.005,False,20,250,13:44,80,40,28,5,0.3,36.17,1447.0,-347.0,2.06,0.525
0.005,False,20,250,13:44,120,40,26,5,0.35,48.08,1923.0,-347.0,2.41,0.475
0.005,False,20,300,13:20,0,40,14,9,0.65,60.25,2410.0,-456.0,2.18,0.0
0.005,False,20,300,13:20,50,40,31,3,0.225,28.65,1146.0,-155.0,3.28,0.7
0.005,False,20,300,13:20,80,40,29,6,0.275,17.4,696.0,-456.0,1.54,0.55
0.005,False,20,300,13:20,120,40,25,6,0.375,31.12,1245.0,-456.0,1.98,0.45
0.005,False,20,300,13:30,0,40,16,7,0.6,61.88,2475.0,-352.0,2.24,0.0
0.005,False,20,300,13:30,50,40,33,3,0.175,22.08,883.0,-234.0,2.29,0.725
0.005,False,20,300,13:30,80,40,30,5,0.25,16.8,672.0,-352.0,1.53,0.575
0.005,False,20,300,13:30,120,40,27,5,0.325,28.05,1122.0,-352.0,1.89,0.5
0.005,False,20,300,13:44,0,40,18,11,0.55,46.48,1859.0,-347.0,1.68,0.0
0.005,False,20,300,13:44,50,40,34,3,0.15,18.65,746.0,-318.0,1.97,0.75
0.005,False,20,300,13:44,80,40,32,5,0.2,8.75,350.0,-347.0,1.25,0.625
0.005,False,20,300,13:44,120,40,30,5,0.25,21.9,876.0,-347.0,1.64,0.575
0.005,False,30,150,13:20,0,38,8,7,0.789,70.84,2692.0,-466.0,2.74,0.0
0.005,False,30,150,13:20,50,38,22,3,0.421,39.45,1499.0,-466.0,2.83,0.5
0.005,False,30,150,13:20,80,38,14,5,0.632,61.5,2337.0,-466.0,3.01,0.211
0.005,False,30,150,13:20,120,38,9,6,0.763,74.45,2829.0,-466.0,3.24,0.053
0.005,False,30,150,13:30,0,38,8,6,0.789,79.76,3031.0,-362.0,3.28,0.0
0.005,False,30,150,13:30,50,38,22,3,0.421,41.82,1589.0,-362.0,3.04,0.5
0.005,False,30,150,13:30,80,38,13,4,0.658,68.61,2607.0,-362.0,3.57,0.211
0.005,False,30,150,13:30,120,38,9,5,0.763,81.66,3103.0,-362.0,3.79,0.079
0.005,False,30,150,13:44,0,38,8,5,0.789,77.82,2957.0,-357.0,2.99,0.0
0.005,False,30,150,13:44,50,38,22,3,0.421,39.74,1510.0,-357.0,2.76,0.5
0.005,False,30,150,13:44,80,38,13,4,0.658,67.79,2576.0,-357.0,3.29,0.211
0.005,False,30,150,13:44,120,38,9,4,0.763,81.74,3106.0,-357.0,3.62,0.079
0.005,False,30,200,13:20,0,38,12,8,0.684,73.13,2779.0,-466.0,2.57,0.0
0.005,False,30,200,13:20,50,38,28,3,0.263,27.61,1049.0,-466.0,2.26,0.658
0.005,False,30,200,13:20,80,38,23,5,0.395,42.66,1621.0,-466.0,2.37,0.447
0.005,False,30,200,13:20,120,38,19,6,0.5,52.97,2013.0,-466.0,2.57,0.316
0.005,False,30,200,13:30,0,38,12,6,0.684,79.63,3026.0,-362.0,3.02,0.0
0.005,False,30,200,13:30,50,38,28,3,0.263,27.39,1041.0,-362.0,2.32,0.658
0.005,False,30,200,13:30,80,38,22,4,0.421,47.11,1790.0,-362.0,2.73,0.447
0.005,False,30,200,13:30,120,38,19,5,0.5,54.58,2074.0,-362.0,2.83,0.342
0.005,False,30,200,13:44,0,38,13,8,0.658,63.79,2424.0,-357.0,2.19,0.0
0.005,False,30,200,13:44,50,38,29,3,0.237,23.95,910.0,-357.0,2.04,0.684
0.005,False,30,200,13:44,80,38,24,4,0.368,39.66,1507.0,-357.0,2.32,0.5
0.005,False,30,200,13:44,120,38,22,4,0.421,48.34,1837.0,-357.0,2.52,0.421
0.005,False,30,250,13:20,0,38,13,8,0.658,87.26,3316.0,-466.0,2.83,0.0
0.005,False,30,250,13:20,50,38,30,3,0.211,24.92,947.0,-466.0,2.14,0.711
0.005,False,30,250,13:20,80,38,26,5,0.316,38.66,1469.0,-466.0,2.24,0.526
0.005,False,30,250,13:20,120,38,22,6,0.421,50.29,1911.0,-466.0,2.48,0.395
0.005,False,30,250,13:30,0,38,13,6,0.658,91.26,3468.0,-362.0,3.25,0.0
0.005,False,30,250,13:30,50,38,30,3,0.211,25.47,968.0,-362.0,2.22,0.711
0.005,False,30,250,13:30,80,38,25,4,0.342,43.87,1667.0,-362.0,2.6,0.526
0.005,False,30,250,13:30,120,38,22,5,0.421,52.66,2001.0,-362.0,2.76,0.421
0.005,False,30,250,13:44,0,38,14,8,0.632,79.55,3023.0,-357.0,2.47,0.0
0.005,False,30,250,13:44,50,38,31,3,0.184,22.63,860.0,-357.0,1.98,0.737
0.005,False,30,250,13:44,80,38,27,4,0.289,37.03,1407.0,-357.0,2.22,0.579
0.005,False,30,250,13:44,120,38,25,4,0.342,47.45,1803.0,-357.0,2.48,0.5
0.005,False,30,300,13:20,0,38,15,9,0.605,59.24,2251.0,-466.0,2.11,0.0
0.005,False,30,300,13:20,50,38,31,3,0.184,16.29,619.0,-466.0,1.74,0.737
0.005,False,30,300,13:20,80,38,29,5,0.237,15.08,573.0,-466.0,1.48,0.605
0.005,False,30,300,13:20,120,38,25,6,0.342,25.58,972.0,-466.0,1.75,0.474
0.005,False,30,300,13:30,0,38,15,7,0.605,63.97,2431.0,-362.0,2.3,0.0
0.005,False,30,300,13:30,50,38,31,3,0.184,18.92,719.0,-362.0,1.9,0.737
0.005,False,30,300,13:30,80,38,28,4,0.263,21.26,808.0,-362.0,1.77,0.605
0.005,False,30,300,13:30,120,38,25,5,0.342,29.58,1124.0,-362.0,1.98,0.5
0.005,False,30,300,13:44,0,38,17,11,0.553,48.92,1859.0,-357.0,1.71,0.0
0.005,False,30,300,13:44,50,38,32,3,0.158,16.34,621.0,-357.0,1.71,0.763
0.005,False,30,300,13:44,80,38,30,4,0.211,13.95,530.0,-357.0,1.46,0.658
0.005,False,30,300,13:44,120,38,28,4,0.263,25.68,976.0,-357.0,1.8,0.579
0.005,False,40,150,13:20,0,37,9,7,0.757,58.38,2160.0,-476.0,2.26,0.0
0.005,False,40,150,13:20,50,37,22,5,0.405,27.38,1013.0,-476.0,1.88,0.459
0.005,False,40,150,13:20,80,37,14,5,0.622,56.57,2093.0,-476.0,2.71,0.216
0.005,False,40,150,13:20,120,37,10,6,0.73,64.73,2395.0,-476.0,2.79,0.081
0.005,False,40,150,13:30,0,37,9,9,0.757,67.81,2509.0,-372.0,2.65,0.0
0.005,False,40,150,13:30,50,37,21,4,0.432,35.32,1307.0,-372.0,2.34,0.459
0.005,False,40,150,13:30,80,37,13,5,0.649,64.05,2370.0,-372.0,3.22,0.216
0.005,False,40,150,13:30,120,37,10,7,0.73,70.32,2602.0,-372.0,3.04,0.081
0.005,False,40,150,13:44,0,37,9,7,0.757,64.32,2380.0,-367.0,2.41,0.0
0.005,False,40,150,13:44,50,37,21,4,0.432,34.57,1279.0,-367.0,2.17,0.459
0.005,False,40,150,13:44,80,37,13,5,0.649,62.14,2299.0,-367.0,2.96,0.216
0.005,False,40,150,13:44,120,37,10,5,0.73,71.68,2652.0,-367.0,3.1,0.081
0.005,False,40,200,13:20,0,37,11,8,0.703,68.68,2541.0,-476.0,2.36,0.0
0.005,False,40,200,13:20,50,37,27,5,0.27,19.27,713.0,-476.0,1.62,0.595
0.005,False,40,200,13:20,80,37,23,5,0.378,36.3,1343.0,-476.0,2.08,0.459
0.005,False,40,200,13:20,120,37,20,6,0.459,40.41,1495.0,-476.0,2.1,0.351
0.005,False,40,200,13:30,0,37,13,9,0.649,68.03,2517.0,-372.0,2.55,0.0
0.005,False,40,200,13:30,50,37,26,4,0.297,24.3,899.0,-372.0,1.91,0.595
0.005,False,40,200,13:30,80,37,22,5,0.405,40.86,1512.0,-372.0,2.39,0.459
0.005,False,40,200,13:30,120,37,20,7,0.459,39.51,1462.0,-372.0,2.13,0.351
0.005,False,40,200,13:44,0,37,14,9,0.622,56.41,2087.0,-367.0,1.96,0.0
0.005,False,40,200,13:44,50,37,28,4,0.243,18.35,679.0,-367.0,1.62,0.649
0.005,False,40,200,13:44,80,37,24,5,0.351,33.76,1249.0,-367.0,2.04,0.514
0.005,False,40,200,13:44,120,37,23,5,0.378,36.54,1352.0,-367.0,2.05,0.432
0.005,False,40,250,13:20,0,37,13,8,0.649,70.08,2593.0,-476.0,2.34,0.0
0.005,False,40,250,13:20,50,37,29,5,0.216,16.24,601.0,-476.0,1.52,0.649
0.005,False,40,250,13:20,80,37,27,5,0.27,23.81,881.0,-476.0,1.7,0.568
0.005,False,40,250,13:20,120,37,24,6,0.351,27.92,1033.0,-476.0,1.76,0.459
0.005,False,40,250,13:30,0,37,14,9,0.622,75.08,2778.0,-372.0,2.65,0.0
0.005,False,40,250,13:30,50,37,28,4,0.243,22.05,816.0,-372.0,1.83,0.649
0.005,False,40,250,13:30,80,37,26,5,0.297,29.16,1079.0,-372.0,1.99,0.568
0.005,False,40,250,13:30,120,37,24,7,0.351,27.81,1029.0,-372.0,1.79,0.459
0.005,False,40,250,13:44,0,37,16,10,0.568,61.08,2260.0,-367.0,1.97,0.0
0.005,False,40,250,13:44,50,37,30,4,0.189,15.27,565.0,-367.0,1.51,0.703
0.005,False,40,250,13:44,80,37,28,5,0.243,21.22,785.0,-367.0,1.65,0.622
0.005,False,40,250,13:44,120,37,27,5,0.27,24.16,894.0,-367.0,1.69,0.541
0.005,False,40,300,13:20,0,37,14,9,0.622,52.14,1929.0,-476.0,1.89,0.0
0.005,False,40,300,13:20,50,37,30,5,0.189,8.78,325.0,-476.0,1.28,0.676
0.005,False,40,300,13:20,80,37,28,5,0.243,12.3,455.0,-476.0,1.36,0.595
0.005,False,40,300,13:20,120,37,25,6,0.324,16.41,607.0,-476.0,1.44,0.486
0.005,False,40,300,13:30,0,37,16,11,0.568,54.27,2008.0,-372.0,1.99,0.0
0.005,False,40,300,13:30,50,37,29,4,0.216,11.05,409.0,-372.0,1.41,0.676
0.005,False,40,300,13:30,80,37,27,5,0.27,18.65,690.0,-372.0,1.63,0.595
0.005,False,40,300,13:30,120,37,25,7,0.324,17.3,640.0,-372.0,1.49,0.486
0.005,False,40,300,13:44,0,37,18,12,0.514,41.43,1533.0,-367.0,1.55,0.0
0.005,False,40,300,13:44,50,37,31,4,0.162,4.65,172.0,-367.0,1.16,0.73
0.005,False,40,300,13:44,80,37,29,5,0.216,11.95,442.0,-367.0,1.37,0.649
0.005,False,40,300,13:44,120,37,28,5,0.243,14.89,551.0,-367.0,1.42,0.568
